#: table_doi: 10.17182/hepdata.58995.v1/t99
#: name: Table 99
#: description: Distribution of the variable PT(C=AVERAGE) in the AWAY and TRANSVERSE regions for R=0.8 and jet PT in the range 8 to 11 GeV.

#: data_file: Table99.yaml
#: keyword reactions: P P --> JET(S) X | P P --> CHARGED X
#: keyword observables: DN/DPT(C
#: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence | Proton-Proton Scattering | Jet Production
#: keyword cmenergies: 7000.0
#: PT(C=JET) [GeV],,,8.0-11.0
#: R,,,0.8
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,AWAY
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
3.15,3.0,3.3,0.00027101,8.1303e-06,-8.1303e-06,7.9516e-05,-7.9516e-05
3.45,3.3,3.6,0.000156373,6.2549e-06,-6.2549e-06,4.61167e-05,-4.61167e-05
3.75,3.6,3.9,0.00012009,5.88439e-06,-5.88439e-06,3.54706e-05,-3.54706e-05
4.05,3.9,4.2,5.96956e-05,3.70113e-06,-3.70113e-06,1.74808e-05,-1.74808e-05
4.35,4.2,4.5,3.6396e-05,3.16645e-06,-3.16645e-06,1.11677e-05,-1.11677e-05
4.65,4.5,4.8,3.54117e-05,3.68282e-06,-3.68282e-06,1.03697e-05,-1.03697e-05
4.949999999999999,4.8,5.1,2.02488e-05,2.75384e-06,-2.75384e-06,4.38965e-06,-4.38965e-06
5.25,5.1,5.4,1.11012e-05,1.865e-06,-1.865e-06,3.6419e-06,-3.6419e-06
5.550000000000001,5.4,5.7,8.3091e-06,1.43748e-06,-1.43748e-06,2.72593e-06,-2.72593e-06
5.7,5.4,6.0,-,0,0,0,0
5.85,5.7,6.0,5.1538e-06,1.13898e-06,-1.13898e-06,1.55129e-06,-1.55129e-06
6.5,6.0,7.0,5.0057e-06,7.70879e-07,-7.70879e-07,1.39118e-06,-1.39118e-06
7.5,7.0,8.0,2.2595e-06,4.40598e-07,-4.40598e-07,6.66029e-07,-6.66029e-07

#: PT(C=JET) [GeV],,,8.0-11.0
#: R,,,0.8
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,TRANSVERSE
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
0.25,0.0,0.5,0.00745962,4.47577e-05,-4.47577e-05,0.000955937,-0.000955937
0.55,0.5,0.6,0.0340428,0.000204257,-0.000204257,0.00195531,-0.00195531
0.6499999999999999,0.6,0.7,0.0791631,0.000316652,-0.000316652,0.00340953,-0.00340953
0.75,0.7,0.8,0.147728,0.000443183,-0.000443183,0.00624663,-0.00624663
0.8500000000000001,0.8,0.9,0.214271,0.000428542,-0.000428542,0.00675888,-0.00675888
0.95,0.9,1.0,0.23902,0.00047804,-0.00047804,0.00873651,-0.00873651
1.05,1.0,1.1,0.21269,0.000425379,-0.000425379,0.00697674,-0.00697674
1.15,1.1,1.2,0.160932,0.000321865,-0.000321865,0.00676682,-0.00676682
1.25,1.2,1.3,0.107295,0.000214591,-0.000214591,0.00498664,-0.00498664
1.35,1.3,1.4,0.0679049,0.000203715,-0.000203715,0.00503917,-0.00503917
1.5,1.4,1.6,0.0339978,0.000101993,-0.000101993,0.00273402,-0.00273402
1.7000000000000002,1.6,1.8,0.0132562,6.62811e-05,-6.62811e-05,0.0016249,-0.0016249
1.9,1.8,2.0,0.0057585,4.03095e-05,-4.03095e-05,0.00108355,-0.00108355
2.1,2.0,2.2,0.00270915,2.98007e-05,-2.98007e-05,0.000719748,-0.000719748
2.3,2.2,2.4,0.00141182,2.25891e-05,-2.25891e-05,0.000381271,-0.000381271
2.5,2.4,2.6,0.000784134,1.64668e-05,-1.64668e-05,0.000213502,-0.000213502
2.7,2.6,2.8,0.000475681,1.33191e-05,-1.33191e-05,0.000133535,-0.000133535
2.9,2.8,3.0,0.000273231,9.83633e-06,-9.83633e-06,8.25896e-05,-8.25896e-05
3.15,3.0,3.3,0.000194874,7.98983e-06,-7.98983e-06,5.8251e-05,-5.8251e-05
3.45,3.3,3.6,9.99759e-05,5.19875e-06,-5.19875e-06,2.93553e-05,-2.93553e-05
3.75,3.6,3.9,5.66006e-05,4.35825e-06,-4.35825e-06,1.75701e-05,-1.75701e-05
4.05,3.9,4.2,3.63544e-05,3.49002e-06,-3.49002e-06,1.12364e-05,-1.12364e-05
4.35,4.2,4.5,2.49675e-05,3.27075e-06,-3.27075e-06,7.4525e-06,-7.4525e-06
4.65,4.5,4.8,1.88589e-05,3.01743e-06,-3.01743e-06,5.61749e-06,-5.61749e-06
4.949999999999999,4.8,5.1,7.294e-06,9.99274e-07,-9.99274e-07,2.21864e-06,-2.21864e-06
5.25,5.1,5.4,5.9749e-06,1.35631e-06,-1.35631e-06,1.96016e-06,-1.96016e-06
5.550000000000001,5.4,5.7,-,0,0,0,0
5.7,5.4,6.0,3.242e-06,8.42658e-07,-8.42658e-07,7.6809e-07,-7.6809e-07
5.85,5.7,6.0,-,0,0,0,0
6.5,6.0,7.0,2.2044e-06,4.87179e-07,-4.87179e-07,6.26798e-07,-6.26798e-07
7.5,7.0,8.0,-,0,0,0,0

