#: table_doi: 10.17182/hepdata.58995.v1/t87
#: name: Table 87
#: description: Distribution of the variable PT(C=AVERAGE) in the AWAY and TRANSVERSE regions for R=0.6 and jet PT in the range 5 to 6 GeV.

#: data_file: Table87.yaml
#: keyword reactions: P P --> JET(S) X | P P --> CHARGED X
#: keyword observables: DN/DPT(C
#: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence | Proton-Proton Scattering | Jet Production
#: keyword cmenergies: 7000.0
#: PT(C=JET) [GeV],,,5.0-6.0
#: R,,,0.6
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,AWAY
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
4.05,3.9,4.2,5.85371e-05,4.03906e-06,-4.03906e-06,1.73907e-05,-1.73907e-05
4.35,4.2,4.5,4.18463e-05,4.10094e-06,-4.10094e-06,1.18651e-05,-1.18651e-05
4.65,4.5,4.8,2.75035e-05,3.43793e-06,-3.43793e-06,8.63547e-06,-8.63547e-06
4.949999999999999,4.8,5.1,2.65199e-05,3.02326e-06,-3.02326e-06,7.84589e-06,-7.84589e-06
5.25,5.1,5.4,1.78201e-05,1.97803e-06,-1.97803e-06,3.60565e-06,-3.60565e-06
5.550000000000001,5.4,5.7,7.505e-06,1.32086e-06,-1.32086e-06,2.39413e-06,-2.39413e-06

#: PT(C=JET) [GeV],,,5.0-6.0
#: R,,,0.6
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,TRANSVERSE
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
0.25,0.0,0.5,0.0197907,7.91628e-05,-7.91628e-05,0.00235842,-0.00235842
0.55,0.5,0.6,0.0819422,0.000327769,-0.000327769,0.00391269,-0.00391269
0.6499999999999999,0.6,0.7,0.174333,0.000522998,-0.000522998,0.00707927,-0.00707927
0.75,0.7,0.8,0.290054,0.000580108,-0.000580108,0.0113678,-0.0113678
0.8500000000000001,0.8,0.9,0.373581,0.000747162,-0.000747162,0.0127893,-0.0127893
0.95,0.9,1.0,0.375617,0.000751233,-0.000751233,0.012154,-0.012154
1.05,1.0,1.1,0.302494,0.000604989,-0.000604989,0.00954177,-0.00954177
1.15,1.1,1.2,0.211722,0.000423445,-0.000423445,0.00860281,-0.00860281
1.25,1.2,1.3,0.134705,0.00026941,-0.00026941,0.00722025,-0.00722025
1.35,1.3,1.4,0.0837235,0.000251171,-0.000251171,0.00586005,-0.00586005
1.5,1.4,1.6,0.041207,0.000123621,-0.000123621,0.00323521,-0.00323521
1.7000000000000002,1.6,1.8,0.0157007,7.85034e-05,-7.85034e-05,0.00161679,-0.00161679
1.9,1.8,2.0,0.00704156,5.63325e-05,-5.63325e-05,0.00113585,-0.00113585
2.1,2.0,2.2,0.00347599,4.17119e-05,-4.17119e-05,0.000920108,-0.000920108
2.3,2.2,2.4,0.00187138,3.18134e-05,-3.18134e-05,0.000518003,-0.000518003
2.5,2.4,2.6,0.00103985,2.28767e-05,-2.28767e-05,0.00028672,-0.00028672
2.7,2.6,2.8,0.000669704,1.67426e-05,-1.67426e-05,0.000176618,-0.000176618
2.9,2.8,3.0,0.000381556,1.33544e-05,-1.33544e-05,0.000113356,-0.000113356
3.15,3.0,3.3,0.000227416,9.32406e-06,-9.32406e-06,6.90469e-05,-6.90469e-05
3.45,3.3,3.6,0.000122003,7.44219e-06,-7.44219e-06,3.57265e-05,-3.57265e-05
3.75,3.6,3.9,5.25599e-05,3.78431e-06,-3.78431e-06,1.57461e-05,-1.57461e-05
4.05,3.9,4.2,3.81861e-05,2.90214e-06,-2.90214e-06,8.48651e-06,-8.48651e-06
4.35,4.2,4.5,3.26822e-05,4.15064e-06,-4.15064e-06,9.57041e-06,-9.57041e-06
4.65,4.5,4.8,2.28849e-05,3.43274e-06,-3.43274e-06,5.58049e-06,-5.58049e-06
4.949999999999999,4.8,5.1,1.09827e-05,2.22949e-06,-2.22949e-06,3.22239e-06,-3.22239e-06
5.25,5.1,5.4,6.0788e-06,1.61089e-06,-1.61089e-06,1.7863e-06,-1.7863e-06
5.550000000000001,5.4,5.7,-,0,0,0,0

