#: table_doi: 10.17182/hepdata.58995.v1/t81
#: name: Table 81
#: description: Distribution of the variable PT(C=AVERAGE) in the AWAY and TRANSVERSE regions for R=0.4 and jet PT in the range 14 to 19 GeV.

#: data_file: Table81.yaml
#: keyword reactions: P P --> JET(S) X | P P --> CHARGED X
#: keyword observables: DN/DPT(C
#: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence | Proton-Proton Scattering | Jet Production
#: keyword cmenergies: 7000.0
#: PT(C=JET) [GeV],,,14.0-19.0
#: R,,,0.4
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,AWAY
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
1.7000000000000002,1.6,1.8,0.00262279,5.24559e-05,-5.24559e-05,0.000223554,-0.000223554
1.9,1.8,2.0,0.00122365,3.30387e-05,-3.30387e-05,0.000142822,-0.000142822
2.1,2.0,2.2,0.000598625,2.15505e-05,-2.15505e-05,0.000125885,-0.000125885
2.3,2.2,2.4,0.000342315,1.67734e-05,-1.67734e-05,8.74545e-05,-8.74545e-05
2.5,2.4,2.6,0.000200117,1.24072e-05,-1.24072e-05,5.13731e-05,-5.13731e-05
2.7,2.6,2.8,0.000118293,9.93662e-06,-9.93662e-06,3.12482e-05,-3.12482e-05
2.9,2.8,3.0,6.19771e-05,6.13574e-06,-6.13574e-06,1.94366e-05,-1.94366e-05
3.15,3.0,3.3,4.10317e-05,4.88277e-06,-4.88277e-06,1.30402e-05,-1.30402e-05
3.45,3.3,3.6,2.4994e-05,3.67412e-06,-3.67412e-06,6.04272e-06,-6.04272e-06
3.75,3.6,3.9,2.33584e-05,4.64832e-06,-4.64832e-06,6.8401e-06,-6.8401e-06
4.05,3.9,4.2,1.2425e-05,2.99443e-06,-2.99443e-06,3.94525e-06,-3.94525e-06
4.35,4.2,4.5,-,0,0,0,0
4.5,4.2,4.8,4.6628e-06,1.21326e-06,-1.21326e-06,9.05391e-07,-9.05391e-07
4.65,4.5,4.8,-,0,0,0,0
5.1,4.8,5.4,4.7511e-06,1.38264e-06,-1.38264e-06,9.51834e-07,-9.51834e-07
4.949999999999999,4.8,5.1,-,0,0,0,0
5.4,5.1,5.7,-,0,0,0,0

