#: table_doi: 10.17182/hepdata.58995.v1/t78
#: name: Table 78
#: description: Distribution of the variable PT(C=AVERAGE) in the AWAY and TRANSVERSE regions for R=0.4 and jet PT in the range 6 to 8 GeV.

#: data_file: Table78.yaml
#: keyword reactions: P P --> JET(S) X | P P --> CHARGED X
#: keyword observables: DN/DPT(C
#: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence | Proton-Proton Scattering | Jet Production
#: keyword cmenergies: 7000.0
#: PT(C=JET) [GeV],,,6.0-8.0
#: R,,,0.4
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,AWAY
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
2.5,2.4,2.6,0.00163927,3.77032e-05,-3.77032e-05,0.000412526,-0.000412526
2.7,2.6,2.8,0.000966628,2.80322e-05,-2.80322e-05,0.000263592,-0.000263592
2.9,2.8,3.0,0.00063804,2.55216e-05,-2.55216e-05,0.000187074,-0.000187074
3.15,3.0,3.3,0.000383182,1.64768e-05,-1.64768e-05,0.000112312,-0.000112312
3.45,3.3,3.6,0.000193415,1.14115e-05,-1.14115e-05,5.67914e-05,-5.67914e-05
3.75,3.6,3.9,0.000133808,1.00356e-05,-1.00356e-05,4.00565e-05,-4.00565e-05
4.05,3.9,4.2,7.04458e-05,5.98789e-06,-5.98789e-06,1.88567e-05,-1.88567e-05
4.35,4.2,4.5,4.60422e-05,5.93945e-06,-5.93945e-06,1.27236e-05,-1.27236e-05
4.65,4.5,4.8,4.69106e-05,6.05147e-06,-6.05147e-06,1.37453e-05,-1.37453e-05
4.949999999999999,4.8,5.1,2.85632e-05,4.14166e-06,-4.14166e-06,7.97762e-06,-7.97762e-06
5.25,5.1,5.4,2.58826e-05,5.20241e-06,-5.20241e-06,7.69937e-06,-7.69937e-06
5.550000000000001,5.4,5.7,1.22896e-05,3.18302e-06,-3.18302e-06,4.03179e-06,-4.03179e-06
5.85,5.7,6.0,1.17004e-05,3.38142e-06,-3.38142e-06,3.55242e-06,-3.55242e-06
6.5,6.0,7.0,5.6882e-06,1.18313e-06,-1.18313e-06,1.30271e-06,-1.30271e-06

#: PT(C=JET) [GeV],,,6.0-8.0
#: R,,,0.4
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,TRANSVERSE
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
0.25,0.0,0.5,0.0152205,0.000106543,-0.000106543,0.00157699,-0.00157699
0.55,0.5,0.6,0.058607,0.000410249,-0.000410249,0.00335957,-0.00335957
0.6499999999999999,0.6,0.7,0.123293,0.000616464,-0.000616464,0.00429229,-0.00429229
0.75,0.7,0.8,0.209153,0.000627458,-0.000627458,0.00782858,-0.00782858
0.8500000000000001,0.8,0.9,0.284716,0.000854148,-0.000854148,0.00970126,-0.00970126
0.95,0.9,1.0,0.318377,0.000955132,-0.000955132,0.0105929,-0.0105929
1.05,1.0,1.1,0.286435,0.000859306,-0.000859306,0.00893017,-0.00893017
1.15,1.1,1.2,0.223683,0.000671048,-0.000671048,0.00886585,-0.00886585
1.25,1.2,1.3,0.153502,0.000460506,-0.000460506,0.00730547,-0.00730547
1.35,1.3,1.4,0.0979342,0.000391737,-0.000391737,0.00547819,-0.00547819
1.5,1.4,1.6,0.0499611,0.000199844,-0.000199844,0.0030423,-0.0030423
1.7000000000000002,1.6,1.8,0.0195436,0.000136805,-0.000136805,0.0016658,-0.0016658
1.9,1.8,2.0,0.0082415,8.2415e-05,-8.2415e-05,0.000963727,-0.000963727
2.1,2.0,2.2,0.0039713,5.95695e-05,-5.95695e-05,0.000813632,-0.000813632
2.3,2.2,2.4,0.00208794,4.59346e-05,-4.59346e-05,0.000492129,-0.000492129
2.5,2.4,2.6,0.00113479,3.40438e-05,-3.40438e-05,0.00030051,-0.00030051
2.7,2.6,2.8,0.000659992,2.44197e-05,-2.44197e-05,0.000177746,-0.000177746
2.9,2.8,3.0,0.000411892,2.10065e-05,-2.10065e-05,0.00012472,-0.00012472
3.15,3.0,3.3,0.000255631,1.30372e-05,-1.30372e-05,7.48571e-05,-7.48571e-05
3.45,3.3,3.6,0.000156396,1.17297e-05,-1.17297e-05,3.2838e-05,-3.2838e-05
3.75,3.6,3.9,9.26053e-05,8.51969e-06,-8.51969e-06,2.74777e-05,-2.74777e-05
4.05,3.9,4.2,5.18401e-05,5.90978e-06,-5.90978e-06,1.48942e-05,-1.48942e-05
4.35,4.2,4.5,3.27945e-05,5.05035e-06,-5.05035e-06,6.89121e-06,-6.89121e-06
4.65,4.5,4.8,2.42892e-05,4.7121e-06,-4.7121e-06,7.11267e-06,-7.11267e-06
4.949999999999999,4.8,5.1,1.55818e-05,3.41241e-06,-3.41241e-06,4.86965e-06,-4.86965e-06
5.25,5.1,5.4,1.09421e-05,3.07473e-06,-3.07473e-06,3.2151e-06,-3.2151e-06
5.550000000000001,5.4,5.7,1.65015e-05,4.66991e-06,-4.66991e-06,5.41354e-06,-5.41354e-06
5.85,5.7,6.0,8.9492e-06,2.82796e-06,-2.82796e-06,2.62063e-06,-2.62063e-06
6.5,6.0,7.0,-,0,0,0,0

