#: table_doi: 10.17182/hepdata.58995.v1/t114
#: name: Table 114
#: description: Distribution of the variable PT(C=AVERAGE) in the AWAY and TRANSVERSE regions for R=1.0 and jet PT in the range 31 to 50 GeV.

#: data_file: Table114.yaml
#: keyword reactions: P P --> JET(S) X | P P --> CHARGED X
#: keyword observables: DN/DPT(C
#: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence | Proton-Proton Scattering | Jet Production
#: keyword cmenergies: 7000.0
#: PT(C=JET) [GeV],,,31.0-50.0
#: R,,,1.0
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,AWAY
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
4.949999999999999,4.8,5.1,5.8794e-06,2.72802e-06,-2.72802e-06,3.12088e-06,-3.12088e-06
5.25,5.1,5.4,3.5846e-06,1.97154e-06,-1.97154e-06,2.2491e-06,-2.2491e-06
5.550000000000001,5.4,5.7,4.7632e-06,3.36755e-06,-3.36755e-06,2.89571e-06,-2.89571e-06
6.35,5.7,7.0,1.48e-06,8.75718e-07,-8.75718e-07,5.97582e-07,-5.97582e-07

#: PT(C=JET) [GeV],,,31.0-50.0
#: R,,,1.0
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,TRANSVERSE
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
0.25,0.0,0.5,5.71248e-05,1.30245e-05,-1.30245e-05,1.53417e-05,-1.53417e-05
0.55,0.5,0.6,0.000215416,5.14844e-05,-5.14844e-05,2.48551e-05,-2.48551e-05
0.6499999999999999,0.6,0.7,0.000381852,6.45329e-05,-6.45329e-05,6.2991e-05,-6.2991e-05
0.75,0.7,0.8,0.000760273,8.8952e-05,-8.8952e-05,7.80791e-05,-7.80791e-05
0.8500000000000001,0.8,0.9,0.00109179,0.000100445,-0.000100445,9.66302e-05,-9.66302e-05
0.95,0.9,1.0,0.00135198,0.000106806,-0.000106806,0.000127217,-0.000127217
1.05,1.0,1.1,0.00137832,0.000103374,-0.000103374,9.36449e-05,-9.36449e-05
1.15,1.1,1.2,0.00125211,9.39086e-05,-9.39086e-05,0.000119306,-0.000119306
1.25,1.2,1.3,0.00104044,8.32351e-05,-8.32351e-05,0.000140293,-0.000140293
1.35,1.3,1.4,0.000790109,6.87395e-05,-6.87395e-05,0.000108513,-0.000108513
1.5,1.4,1.6,0.000457736,4.1654e-05,-4.1654e-05,8.603e-05,-8.603e-05
1.7000000000000002,1.6,1.8,0.000228478,2.76459e-05,-2.76459e-05,6.10548e-05,-6.10548e-05
1.9,1.8,2.0,0.000132262,2.0236e-05,-2.0236e-05,5.38063e-05,-5.38063e-05
2.1,2.0,2.2,7.35905e-05,1.4203e-05,-1.4203e-05,3.8609e-05,-3.8609e-05
2.3,2.2,2.4,4.2737e-05,1.00859e-05,-1.00859e-05,2.46563e-05,-2.46563e-05
2.5,2.4,2.6,2.67813e-05,7.63268e-06,-7.63268e-06,1.46302e-05,-1.46302e-05
2.7,2.6,2.8,1.54523e-05,5.3156e-06,-5.3156e-06,9.4559e-06,-9.4559e-06
2.9,2.8,3.0,1.46189e-05,5.54055e-06,-5.54055e-06,8.66394e-06,-8.66394e-06
3.15,3.0,3.3,9.891e-06,4.55961e-06,-4.55961e-06,6.20796e-06,-6.20796e-06
3.45,3.3,3.6,5.1135e-06,2.85332e-06,-2.85332e-06,3.35514e-06,-3.35514e-06
3.75,3.6,3.9,3.7988e-06,2.38566e-06,-2.38566e-06,2.49255e-06,-2.49255e-06
4.05,3.9,4.2,-,0,0,0,0
4.2,3.9,4.5,2.6596e-06,1.682e-06,-1.682e-06,1.20375e-06,-1.20375e-06
4.35,4.2,4.5,-,0,0,0,0
4.65,4.5,4.8,-,0,0,0,0
4.949999999999999,4.8,5.1,-,0,0,0,0
5.25,5.1,5.4,-,0,0,0,0
5.550000000000001,5.4,5.7,-,0,0,0,0
6.35,5.7,7.0,-,0,0,0,0

