#: table_doi: 10.17182/hepdata.58995.v1/t113
#: name: Table 113
#: description: Distribution of the variable PT(C=AVERAGE) in the AWAY and TRANSVERSE regions for R=1.0 and jet PT in the range 24 to 31 GeV.

#: data_file: Table113.yaml
#: keyword reactions: P P --> JET(S) X | P P --> CHARGED X
#: keyword observables: DN/DPT(C
#: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence | Proton-Proton Scattering | Jet Production
#: keyword cmenergies: 7000.0
#: PT(C=JET) [GeV],,,24.0-31.0
#: R,,,1.0
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,AWAY
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
3.45,3.3,3.6,5.7154e-06,9.65909e-07,-9.65909e-07,1.87503e-06,-1.87503e-06
3.75,3.6,3.9,3.8077e-06,8.49112e-07,-8.49112e-07,1.21163e-06,-1.21163e-06
4.05,3.9,4.2,-,0,0,0,0
4.2,3.9,4.5,1.8216e-06,4.72965e-07,-4.72965e-07,4.30314e-07,-4.30314e-07
4.35,4.2,4.5,-,0,0,0,0
4.8,4.5,5.1,1.9696e-06,6.22013e-07,-6.22013e-07,4.69972e-07,-4.69972e-07
4.65,4.5,4.8,-,0,0,0,0
4.949999999999999,4.8,5.1,-,0,0,0,0
5.25,5.1,5.4,-,0,0,0,0
5.7,5.4,6.0,-,0,0,0,0

