#: table_doi: 10.17182/hepdata.58995.v1/t74
#: name: Table 74
#: description: Distribution of the variable PT(C=AVERAGE) in the AWAY and TRANSVERSE regions for R=0.2 and jet PT in the range 31 to 50 GeV.

#: data_file: Table74.yaml
#: keyword reactions: P P --> JET(S) X | P P --> CHARGED X
#: keyword observables: DN/DPT(C
#: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence | Proton-Proton Scattering | Jet Production
#: keyword cmenergies: 7000.0
#: PT(C=JET) [GeV],,,31.0-50.0
#: R,,,0.2
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,AWAY
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
0.8500000000000001,0.8,0.9,0.00137217,0.00025934,-0.00025934,0.000214839,-0.000214839
0.95,0.9,1.0,0.00154027,0.000269548,-0.000269548,0.000120496,-0.000120496
1.05,1.0,1.1,0.00139813,0.000241877,-0.000241877,0.000169901,-0.000169901
1.15,1.1,1.2,0.00122191,0.0002175,-0.0002175,0.000110379,-0.000110379
1.25,1.2,1.3,0.00100564,0.000190066,-0.000190066,0.000111803,-0.000111803
1.35,1.3,1.4,0.000798718,0.000160542,-0.000160542,0.000106031,-0.000106031
1.5,1.4,1.6,0.000533749,0.000109952,-0.000109952,6.82296e-05,-6.82296e-05
1.7000000000000002,1.6,1.8,0.000255788,6.8807e-05,-6.8807e-05,5.24314e-05,-5.24314e-05
1.9,1.8,2.0,0.000190649,5.92918e-05,-5.92918e-05,5.21357e-05,-5.21357e-05
2.1,2.0,2.2,0.000140497,5.18434e-05,-5.18434e-05,5.12113e-05,-5.12113e-05
2.3,2.2,2.4,8.59415e-05,3.83299e-05,-3.83299e-05,2.38347e-05,-2.38347e-05
2.5,2.4,2.6,4.86651e-05,2.81284e-05,-2.81284e-05,1.15728e-05,-1.15728e-05
2.7,2.6,2.8,-,0,0,0,0
2.8,2.6,3.0,2.35002e-05,1.03082e-05,-1.03082e-05,6.96622e-06,-6.96622e-06
2.9,2.8,3.0,-,0,0,0,0
3.15,3.0,3.3,1.76584e-05,1.40561e-05,-1.40561e-05,8.29745e-06,-8.29745e-06
3.5999999999999996,3.3,3.9,1.0611e-05,7.10151e-06,-7.10151e-06,4.15586e-06,-4.15586e-06
3.45,3.3,3.6,-,0,0,0,0
3.75,3.6,3.9,-,0,0,0,0
4.05,3.9,4.2,-,0,0,0,0
4.35,4.2,4.5,-,0,0,0,0
4.65,4.5,4.8,-,0,0,0,0
4.949999999999999,4.8,5.1,-,0,0,0,0
5.4,5.1,5.7,-,0,0,0,0

