#: table_doi: 10.17182/hepdata.58995.v1/t105
#: name: Table 105
#: description: Distribution of the variable PT(C=AVERAGE) in the AWAY and TRANSVERSE regions for R=0.8 and jet PT in the range 50 to 100 GeV.

#: data_file: Table105.yaml
#: keyword reactions: P P --> JET(S) X | P P --> CHARGED X
#: keyword observables: DN/DPT(C
#: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence | Proton-Proton Scattering | Jet Production
#: keyword cmenergies: 7000.0
#: PT(C=JET) [GeV],,,50.0-100.0
#: R,,,0.8
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,AWAY
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
1.9,1.8,2.0,5.51553e-05,1.83116e-05,-1.83116e-05,2.41028e-05,-2.41028e-05
2.1,2.0,2.2,4.8264e-05,1.65063e-05,-1.65063e-05,2.51703e-05,-2.51703e-05
2.3,2.2,2.4,4.0715e-05,1.40467e-05,-1.40467e-05,2.16172e-05,-2.16172e-05
2.5,2.4,2.6,3.79434e-05,1.2749e-05,-1.2749e-05,2.12892e-05,-2.12892e-05
2.7,2.6,2.8,3.75062e-05,1.27896e-05,-1.27896e-05,2.06952e-05,-2.06952e-05
2.8,2.6,3.0,-,0,0,0,0
2.9,2.8,3.0,2.89611e-05,1.02812e-05,-1.02812e-05,1.79143e-05,-1.79143e-05
3.3,3.0,3.6,-,0,0,0,0
3.15,3.0,3.3,2.15249e-05,7.64136e-06,-7.64136e-06,1.33658e-05,-1.33658e-05
3.45,3.3,3.6,1.66481e-05,6.10987e-06,-6.10987e-06,1.03376e-05,-1.03376e-05
3.75,3.6,3.9,1.42848e-05,5.85678e-06,-5.85678e-06,8.53727e-06,-8.53727e-06
4.05,3.9,4.2,1.0119e-05,4.51306e-06,-4.51306e-06,5.92684e-06,-5.92684e-06
4.35,4.2,4.5,7.6067e-06,3.84137e-06,-3.84137e-06,4.86236e-06,-4.86236e-06
4.65,4.5,4.8,6.0213e-06,3.40807e-06,-3.40807e-06,3.73801e-06,-3.73801e-06
4.949999999999999,4.8,5.1,4.1489e-06,2.62626e-06,-2.62626e-06,1.95402e-06,-1.95402e-06
5.4,5.1,5.7,2.2832e-06,1.26274e-06,-1.26274e-06,1.0619e-06,-1.0619e-06

#: PT(C=JET) [GeV],,,50.0-100.0
#: R,,,0.8
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,TRANSVERSE
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
0.25,0.0,0.5,9.9763e-06,6.32495e-06,-6.32495e-06,2.33112e-06,-2.33112e-06
0.55,0.5,0.6,2.48528e-05,1.94598e-05,-1.94598e-05,4.64674e-06,-4.64674e-06
0.6499999999999999,0.6,0.7,5.93865e-05,3.04059e-05,-3.04059e-05,9.42079e-06,-9.42079e-06
0.75,0.7,0.8,0.000137381,4.76713e-05,-4.76713e-05,1.9436e-05,-1.9436e-05
0.8500000000000001,0.8,0.9,0.000155791,4.6893e-05,-4.6893e-05,1.55267e-05,-1.55267e-05
0.95,0.9,1.0,0.000162475,4.43557e-05,-4.43557e-05,1.60443e-05,-1.60443e-05
1.05,1.0,1.1,0.000153016,4.00902e-05,-4.00902e-05,1.09305e-05,-1.09305e-05
1.15,1.1,1.2,0.000134149,3.7964e-05,-3.7964e-05,1.51344e-05,-1.51344e-05
1.25,1.2,1.3,0.000115068,3.37149e-05,-3.37149e-05,2.32626e-05,-2.32626e-05
1.35,1.3,1.4,9.0627e-05,2.91819e-05,-2.91819e-05,2.20455e-05,-2.20455e-05
1.5,1.4,1.6,5.70869e-05,1.84391e-05,-1.84391e-05,1.31549e-05,-1.31549e-05
1.7000000000000002,1.6,1.8,3.28501e-05,1.34357e-05,-1.34357e-05,1.03387e-05,-1.03387e-05
1.9,1.8,2.0,2.58754e-05,1.20321e-05,-1.20321e-05,1.05305e-05,-1.05305e-05
2.1,2.0,2.2,1.67634e-05,8.98519e-06,-8.98519e-06,9.6318e-06,-9.6318e-06
2.3,2.2,2.4,1.03703e-05,6.37773e-06,-6.37773e-06,5.6753e-06,-5.6753e-06
2.5,2.4,2.6,8.8479e-06,6.21121e-06,-6.21121e-06,5.04982e-06,-5.04982e-06
2.7,2.6,2.8,-,0,0,0,0
2.8,2.6,3.0,5.4317e-06,3.05927e-06,-3.05927e-06,2.39495e-06,-2.39495e-06
2.9,2.8,3.0,-,0,0,0,0
3.3,3.0,3.6,2.2272e-06,1.57784e-06,-1.57784e-06,1.05671e-06,-1.05671e-06
3.15,3.0,3.3,-,0,0,0,0
3.45,3.3,3.6,-,0,0,0,0
3.75,3.6,3.9,-,0,0,0,0
4.05,3.9,4.2,-,0,0,0,0
4.35,4.2,4.5,-,0,0,0,0
4.65,4.5,4.8,-,0,0,0,0
4.949999999999999,4.8,5.1,-,0,0,0,0
5.4,5.1,5.7,-,0,0,0,0

