#: table_doi: 10.17182/hepdata.58995.v1/t90
#: name: Table 90
#: description: Distribution of the variable PT(C=AVERAGE) in the AWAY and TRANSVERSE regions for R=0.6 and jet PT in the range 11 to 14 GeV.

#: data_file: Table90.yaml
#: keyword reactions: P P --> JET(S) X | P P --> CHARGED X
#: keyword observables: DN/DPT(C
#: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence | Proton-Proton Scattering | Jet Production
#: keyword cmenergies: 7000.0
#: PT(C=JET) [GeV],,,11.0-14.0
#: R,,,0.6
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,AWAY
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
0.55,0.5,0.6,0.00808211,0.000121232,-0.000121232,0.000385916,-0.000385916
0.6499999999999999,0.6,0.7,0.0174122,0.000174122,-0.000174122,0.000707074,-0.000707074
0.75,0.7,0.8,0.0310194,0.000217136,-0.000217136,0.00121571,-0.00121571
0.8500000000000001,0.8,0.9,0.0446197,0.000223099,-0.000223099,0.00152753,-0.00152753
0.95,0.9,1.0,0.052278,0.00026139,-0.00026139,0.00169158,-0.00169158
1.05,1.0,1.1,0.0507383,0.000253692,-0.000253692,0.00160047,-0.00160047
1.15,1.1,1.2,0.0414796,0.000207398,-0.000207398,0.00168542,-0.00168542
1.25,1.2,1.3,0.0304218,0.000152109,-0.000152109,0.00163062,-0.00163062
1.35,1.3,1.4,0.0204428,0.000122657,-0.000122657,0.00143085,-0.00143085
1.5,1.4,1.6,0.0109508,7.66557e-05,-7.66557e-05,0.000859761,-0.000859761
1.7000000000000002,1.6,1.8,0.00461347,4.61347e-05,-4.61347e-05,0.000473931,-0.000473931
1.9,1.8,2.0,0.0020996,3.1494e-05,-3.1494e-05,0.000333804,-0.000333804
2.1,2.0,2.2,0.000941518,1.97719e-05,-1.97719e-05,0.00025222,-0.00025222
2.3,2.2,2.4,0.000505414,1.51624e-05,-1.51624e-05,0.000142161,-0.000142161
2.5,2.4,2.6,0.000278248,1.14082e-05,-1.14082e-05,7.88396e-05,-7.88396e-05
2.7,2.6,2.8,0.000162526,8.45138e-06,-8.45138e-06,4.28195e-05,-4.28195e-05
2.9,2.8,3.0,0.000118402,6.86731e-06,-6.86731e-06,3.50691e-05,-3.50691e-05
3.15,3.0,3.3,6.51844e-05,4.75846e-06,-4.75846e-06,1.9791e-05,-1.9791e-05
3.45,3.3,3.6,4.48356e-05,4.25938e-06,-4.25938e-06,1.3432e-05,-1.3432e-05
3.75,3.6,3.9,2.00304e-05,2.66404e-06,-2.66404e-06,5.86556e-06,-5.86556e-06
4.05,3.9,4.2,1.68932e-05,3.00698e-06,-3.00698e-06,3.45113e-06,-3.45113e-06
4.35,4.2,4.5,1.0956e-05,2.60752e-06,-2.60752e-06,3.37205e-06,-3.37205e-06
4.65,4.5,4.8,8.6496e-06,2.37863e-06,-2.37863e-06,2.37512e-06,-2.37512e-06
4.949999999999999,4.8,5.1,-,0,0,0,0
5.1,4.8,5.4,3.0108e-06,7.9367e-07,-7.9367e-07,7.24353e-07,-7.24353e-07
5.25,5.1,5.4,-,0,0,0,0
5.7,5.4,6.0,-,0,0,0,0
6.5,6.0,7.0,-,0,0,0,0

