#: table_doi: 10.17182/hepdata.58995.v1/t80
#: name: Table 80
#: description: Distribution of the variable PT(C=AVERAGE) in the AWAY and TRANSVERSE regions for R=0.4 and jet PT in the range 11 to 14 GeV.

#: data_file: Table80.yaml
#: keyword reactions: P P --> JET(S) X | P P --> CHARGED X
#: keyword observables: DN/DPT(C
#: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence | Proton-Proton Scattering | Jet Production
#: keyword cmenergies: 7000.0
#: PT(C=JET) [GeV],,,11.0-14.0
#: R,,,0.4
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,AWAY
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
2.1,2.0,2.2,0.00094203,2.63768e-05,-2.63768e-05,0.000190166,-0.000190166
2.3,2.2,2.4,0.000531029,2.07101e-05,-2.07101e-05,0.000124151,-0.000124151
2.5,2.4,2.6,0.000285505,1.48462e-05,-1.48462e-05,7.32652e-05,-7.32652e-05
2.7,2.6,2.8,0.000201291,1.36878e-05,-1.36878e-05,5.22504e-05,-5.22504e-05
2.9,2.8,3.0,0.00013194,1.04233e-05,-1.04233e-05,3.86364e-05,-3.86364e-05
3.15,3.0,3.3,7.47419e-05,7.10048e-06,-7.10048e-06,2.18869e-05,-2.18869e-05
3.45,3.3,3.6,4.88449e-05,5.95907e-06,-5.95907e-06,1.14721e-05,-1.14721e-05
3.75,3.6,3.9,2.89734e-05,4.51985e-06,-4.51985e-06,9.08634e-06,-9.08634e-06
4.05,3.9,4.2,1.69756e-05,3.19142e-06,-3.19142e-06,5.39018e-06,-5.39018e-06
4.35,4.2,4.5,1.0818e-05,3.11558e-06,-3.11558e-06,2.4609e-06,-2.4609e-06
4.65,4.5,4.8,1.0172e-05,3.34659e-06,-3.34659e-06,3.06431e-06,-3.06431e-06
4.949999999999999,4.8,5.1,-,0,0,0,0
5.25,5.1,5.4,-,0,0,0,0
5.7,5.4,6.0,-,0,0,0,0

