#: table_doi: 10.17182/hepdata.58995.v1/t91
#: name: Table 91
#: description: Distribution of the variable PT(C=AVERAGE) in the AWAY and TRANSVERSE regions for R=0.6 and jet PT in the range 14 to 19 GeV.

#: data_file: Table91.yaml
#: keyword reactions: P P --> JET(S) X | P P --> CHARGED X
#: keyword observables: DN/DPT(C
#: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence | Proton-Proton Scattering | Jet Production
#: keyword cmenergies: 7000.0
#: PT(C=JET) [GeV],,,14.0-19.0
#: R,,,0.6
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,AWAY
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
0.25,0.0,0.5,0.00103321,2.16974e-05,-2.16974e-05,0.000122617,-0.000122617
0.55,0.5,0.6,0.00408201,8.98043e-05,-8.98043e-05,0.000203078,-0.000203078
0.6499999999999999,0.6,0.7,0.00826053,0.000123908,-0.000123908,0.000335443,-0.000335443
0.75,0.7,0.8,0.0139412,0.000153353,-0.000153353,0.000546382,-0.000546382
0.8500000000000001,0.8,0.9,0.0200106,0.000180096,-0.000180096,0.000685053,-0.000685053
0.95,0.9,1.0,0.023721,0.000166047,-0.000166047,0.000767549,-0.000767549
1.05,1.0,1.1,0.0230852,0.000161596,-0.000161596,0.000728191,-0.000728191
1.15,1.1,1.2,0.0192846,0.000154277,-0.000154277,0.000783581,-0.000783581
1.25,1.2,1.3,0.014599,0.000116792,-0.000116792,0.000782509,-0.000782509
1.35,1.3,1.4,0.0102456,9.22101e-05,-9.22101e-05,0.000717117,-0.000717117
1.5,1.4,1.6,0.00594082,5.94082e-05,-5.94082e-05,0.00046642,-0.00046642
1.7000000000000002,1.6,1.8,0.00264147,3.9622e-05,-3.9622e-05,0.000271352,-0.000271352
1.9,1.8,2.0,0.00121078,2.42155e-05,-2.42155e-05,0.000193769,-0.000193769
2.1,2.0,2.2,0.0006006,1.68168e-05,-1.68168e-05,0.000156953,-0.000156953
2.3,2.2,2.4,0.000344031,1.30732e-05,-1.30732e-05,9.57809e-05,-9.57809e-05
2.5,2.4,2.6,0.000194545,9.72727e-06,-9.72727e-06,5.33253e-05,-5.33253e-05
2.7,2.6,2.8,0.000113324,7.25272e-06,-7.25272e-06,3.10044e-05,-3.10044e-05
2.9,2.8,3.0,6.5052e-05,5.07405e-06,-5.07405e-06,1.94738e-05,-1.94738e-05
3.15,3.0,3.3,4.55826e-05,4.23918e-06,-4.23918e-06,1.33481e-05,-1.33481e-05
3.45,3.3,3.6,2.21742e-05,2.59438e-06,-2.59438e-06,6.49332e-06,-6.49332e-06
3.75,3.6,3.9,1.66141e-05,2.65826e-06,-2.65826e-06,4.86515e-06,-4.86515e-06
4.05,3.9,4.2,1.04954e-05,1.89967e-06,-1.89967e-06,2.40798e-06,-2.40798e-06
4.35,4.2,4.5,5.9204e-06,1.44458e-06,-1.44458e-06,1.76002e-06,-1.76002e-06
4.65,4.5,4.8,-,0,0,0,0
4.8,4.5,5.1,3.885e-06,9.43756e-07,-9.43756e-07,7.64123e-07,-7.64123e-07
4.949999999999999,4.8,5.1,-,0,0,0,0
5.55,5.1,6.0,1.9551e-06,6.00423e-07,-6.00423e-07,3.66528e-07,-3.66528e-07
5.4,5.1,5.7,-,0,0,0,0
6.35,5.7,7.0,-,0,0,0,0

