#: table_doi: 10.17182/hepdata.58995.v1/t98
#: name: Table 98
#: description: Distribution of the variable PT(C=AVERAGE) in the AWAY and TRANSVERSE regions for R=0.8 and jet PT in the range 6 to 8 GeV.

#: data_file: Table98.yaml
#: keyword reactions: P P --> JET(S) X | P P --> CHARGED X
#: keyword observables: DN/DPT(C
#: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence | Proton-Proton Scattering | Jet Production
#: keyword cmenergies: 7000.0
#: PT(C=JET) [GeV],,,6.0-8.0
#: R,,,0.8
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,AWAY
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
2.7,2.6,2.8,0.0010273,1.95187e-05,-1.95187e-05,0.000279281,-0.000279281
2.9,2.8,3.0,0.000630714,1.51371e-05,-1.51371e-05,0.000188531,-0.000188531
3.15,3.0,3.3,0.000434858,1.13063e-05,-1.13063e-05,0.000129274,-0.000129274
3.45,3.3,3.6,0.00024282,8.25586e-06,-8.25586e-06,7.15762e-05,-7.15762e-05
3.75,3.6,3.9,0.000147543,5.90171e-06,-5.90171e-06,4.32899e-05,-4.32899e-05
4.05,3.9,4.2,6.77678e-05,3.86276e-06,-3.86276e-06,2.0773e-05,-2.0773e-05
4.35,4.2,4.5,6.20597e-05,5.15096e-06,-5.15096e-06,1.85373e-05,-1.85373e-05
4.65,4.5,4.8,5.18576e-05,4.45975e-06,-4.45975e-06,1.51856e-05,-1.51856e-05
4.949999999999999,4.8,5.1,3.09556e-05,3.49798e-06,-3.49798e-06,7.1214e-06,-7.1214e-06
5.25,5.1,5.4,1.83881e-05,2.00431e-06,-2.00431e-06,5.38465e-06,-5.38465e-06
5.550000000000001,5.4,5.7,1.62981e-05,2.75438e-06,-2.75438e-06,4.98112e-06,-4.98112e-06
5.85,5.7,6.0,1.03232e-05,1.72398e-06,-1.72398e-06,3.26069e-06,-3.26069e-06
6.35,5.7,7.0,-,0,0,0,0
6.5,6.0,7.0,5.5524e-06,8.21756e-07,-8.21756e-07,1.51774e-06,-1.51774e-06
7.5,7.0,8.0,1.3628e-06,4.17004e-07,-4.17004e-07,3.99061e-07,-3.99061e-07

#: PT(C=JET) [GeV],,,6.0-8.0
#: R,,,0.8
#: RE,,,P P --> JET(S) < CHARGED X > X
#: SQRT(S) [GeV],,,7000.0
#: ,,,TRANSVERSE
PT(C=AVERAGE) [GEV],PT(C=AVERAGE) [GEV] LOW,PT(C=AVERAGE) [GEV] HIGH,(1/N(C=EVENTS)*D(N)/DPT(C=AVERAGE) [GEV**-1],stat +,stat -,sys +,sys -
0.25,0.0,0.5,0.0175606,7.02424e-05,-7.02424e-05,0.00225918,-0.00225918
0.55,0.5,0.6,0.0785971,0.000314388,-0.000314388,0.00441755,-0.00441755
0.6499999999999999,0.6,0.7,0.175927,0.000351854,-0.000351854,0.00736165,-0.00736165
0.75,0.7,0.8,0.305475,0.000610949,-0.000610949,0.0129169,-0.0129169
0.8500000000000001,0.8,0.9,0.402544,0.000402544,-0.000402544,0.0126977,-0.0126977
0.95,0.9,1.0,0.408713,0.000408713,-0.000408713,0.014939,-0.014939
1.05,1.0,1.1,0.333088,0.000333088,-0.000333088,0.0109261,-0.0109261
1.15,1.1,1.2,0.235788,0.000471576,-0.000471576,0.00991433,-0.00991433
1.25,1.2,1.3,0.152458,0.000304916,-0.000304916,0.0070856,-0.0070856
1.35,1.3,1.4,0.0939885,0.000187977,-0.000187977,0.00697481,-0.00697481
1.5,1.4,1.6,0.0474081,0.000142224,-0.000142224,0.00381245,-0.00381245
1.7000000000000002,1.6,1.8,0.018664,7.46559e-05,-7.46559e-05,0.00229165,-0.00229165
1.9,1.8,2.0,0.00824051,4.94431e-05,-4.94431e-05,0.00155416,-0.00155416
2.1,2.0,2.2,0.004061,3.6549e-05,-3.6549e-05,0.00108248,-0.00108248
2.3,2.2,2.4,0.0021315,2.77096e-05,-2.77096e-05,0.000579311,-0.000579311
2.5,2.4,2.6,0.00121441,2.18594e-05,-2.18594e-05,0.000333358,-0.000333358
2.7,2.6,2.8,0.000705413,1.55191e-05,-1.55191e-05,0.000198408,-0.000198408
2.9,2.8,3.0,0.000458313,1.42077e-05,-1.42077e-05,0.000136426,-0.000136426
3.15,3.0,3.3,0.000268767,9.40685e-06,-9.40685e-06,8.23038e-05,-8.23038e-05
3.45,3.3,3.6,0.000142969,5.86172e-06,-5.86172e-06,4.22973e-05,-4.22973e-05
3.75,3.6,3.9,8.92898e-05,5.71455e-06,-5.71455e-06,2.78415e-05,-2.78415e-05
4.05,3.9,4.2,5.06095e-05,3.34023e-06,-3.34023e-06,1.57985e-05,-1.57985e-05
4.35,4.2,4.5,4.88959e-05,4.00946e-06,-4.00946e-06,1.44273e-05,-1.44273e-05
4.65,4.5,4.8,2.33028e-05,2.84294e-06,-2.84294e-06,6.93193e-06,-6.93193e-06
4.949999999999999,4.8,5.1,1.11288e-05,1.71383e-06,-1.71383e-06,3.44708e-06,-3.44708e-06
5.25,5.1,5.4,1.10835e-05,1.98395e-06,-1.98395e-06,3.34168e-06,-3.34168e-06
5.550000000000001,5.4,5.7,9.3679e-06,1.8361e-06,-1.8361e-06,2.80021e-06,-2.80021e-06
5.85,5.7,6.0,-,0,0,0,0
6.35,5.7,7.0,1.7641e-06,3.36527e-07,-3.36527e-07,3.61857e-07,-3.61857e-07
6.5,6.0,7.0,-,0,0,0,0
7.5,7.0,8.0,-,0,0,0,0

