#: table_doi: 10.17182/hepdata.90831.v1/t80
#: name: table no 80
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{t}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,away region,$20GeV<p_{T}^{Z}<40GeV$

#: data_file: table_no_80.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
4.4,4.35,4.45,0.02146,0.00026,-0.00026,0.00021,-0.00021,0.00013,-0.00013
4.5,4.45,4.55,0.02051,0.00027,-0.00027,0.0002,-0.0002,0.00012,-0.00012
4.6,4.55,4.65,0.01908,0.00024,-0.00024,0.0002,-0.0002,0.00013,-0.00013
4.7,4.65,4.75,0.01781,0.00025,-0.00025,0.00019,-0.00019,0.00016,-0.00016
4.8,4.75,4.85,0.01659,0.00024,-0.00024,0.00019,-0.00019,0.00017,-0.00017
4.9,4.85,4.95,0.01638,0.00022,-0.00022,0.00018,-0.00018,0.00014,-0.00014
5.0,4.95,5.05,0.01571,0.00022,-0.00022,0.00019,-0.00019,0.00012,-0.00012
5.1,5.05,5.15,0.01467,0.00021,-0.00021,0.00016,-0.00016,0.00012,-0.00012
5.2,5.15,5.25,0.01377,0.00021,-0.00021,0.00017,-0.00017,0.00013,-0.00013
5.3,5.25,5.35,0.01284,0.00019,-0.00019,0.00016,-0.00016,0.00013,-0.00013
5.4,5.35,5.45,0.01255,0.00019,-0.00019,0.00016,-0.00016,0.00013,-0.00013

