#: table_doi: 10.17182/hepdata.90831.v1/t65
#: name: table no 65
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{t}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,transmin region,$40GeV<p_{T}^{Z}<60GeV$

#: data_file: table_no_65.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
2.7,2.65,2.75,0.041,0.0014,-0.0014,0.0038,-0.0038,0.0007,-0.0007
2.8,2.75,2.85,0.0376,0.0013,-0.0013,0.0034,-0.0034,0.0006,-0.0006
2.9000000000000004,2.85,2.95,0.035,0.0013,-0.0013,0.0032,-0.0032,0.0006,-0.0006
3.0,2.95,3.05,0.028,0.0011,-0.0011,0.003,-0.003,0.0005,-0.0005
3.0999999999999996,3.05,3.15,0.02536,0.00098,-0.00098,0.00278,-0.00278,0.00051,-0.00051
3.2,3.15,3.25,0.02233,0.00094,-0.00094,0.00252,-0.00252,0.00053,-0.00053
3.3,3.25,3.35,0.02178,0.00095,-0.00095,0.00235,-0.00235,0.00054,-0.00054
3.4000000000000004,3.35,3.45,0.01991,0.00091,-0.00091,0.00214,-0.00214,0.00058,-0.00058
3.5,3.45,3.55,0.01656,0.00087,-0.00087,0.00196,-0.00196,0.00057,-0.00057
3.5999999999999996,3.55,3.65,0.01586,0.00076,-0.00076,0.00181,-0.00181,0.0006,-0.0006
3.7,3.65,3.75,0.01392,0.00073,-0.00073,0.00172,-0.00172,0.0006,-0.0006
3.8,3.75,3.85,0.01408,0.00072,-0.00072,0.00162,-0.00162,0.00064,-0.00064
3.9000000000000004,3.85,3.95,0.0108,0.0006,-0.0006,0.0015,-0.0015,0.0006,-0.0006
4.0,3.95,4.05,0.00894,0.00064,-0.00064,0.00131,-0.00131,0.00052,-0.00052
4.1,4.05,4.15,0.00858,0.00058,-0.00058,0.00114,-0.00114,0.00041,-0.00041
4.2,4.15,4.25,0.00897,0.00062,-0.00062,0.00104,-0.00104,0.00034,-0.00034
4.3,4.25,4.35,0.00775,0.00052,-0.00052,0.00102,-0.00102,0.00031,-0.00031
4.4,4.35,4.45,0.00784,0.00045,-0.00045,0.00106,-0.00106,0.00032,-0.00032
4.5,4.45,4.55,0.00772,0.00053,-0.00053,0.00094,-0.00094,0.00035,-0.00035
4.6,4.55,4.65,0.00645,0.00045,-0.00045,0.0008,-0.0008,0.00034,-0.00034
4.7,4.65,4.75,0.00595,0.00041,-0.00041,0.00067,-0.00067,0.00029,-0.00029
4.8,4.75,4.85,0.0064,0.00042,-0.00042,0.00069,-0.00069,0.00027,-0.00027
4.9,4.85,4.95,0.00454,0.00039,-0.00039,0.00074,-0.00074,0.0003,-0.0003
5.0,4.95,5.05,0.00419,0.00046,-0.00046,0.00076,-0.00076,0.00034,-0.00034
5.1,5.05,5.15,0.00414,0.00034,-0.00034,0.00073,-0.00073,0.00036,-0.00036
5.2,5.15,5.25,0.00485,0.00043,-0.00043,0.00066,-0.00066,0.00033,-0.00033
5.3,5.25,5.35,0.0037,0.00037,-0.00037,0.0006,-0.0006,0.00031,-0.00031
5.4,5.35,5.45,0.00383,0.00035,-0.00035,0.00054,-0.00054,0.00031,-0.00031

