#: table_doi: 10.17182/hepdata.90831.v1/t399
#: name: table no 399
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{T}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,high thrust (0.75=<T),away region,$10GeV<p_{T}^{Z}<20GeV$

#: data_file: table_no_399.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
3.0,2.95,3.05,0.04833,0.00072,-0.00072,0.00032,-0.00032,0.00028,-0.00028
3.0999999999999996,3.05,3.15,0.04439,0.00068,-0.00068,0.00029,-0.00029,0.00028,-0.00028
3.2,3.15,3.25,0.03979,0.00065,-0.00065,0.00054,-0.00054,0.00027,-0.00027
3.3,3.25,3.35,0.03647,0.00061,-0.00061,0.00019,-0.00019,0.00026,-0.00026
3.4000000000000004,3.35,3.45,0.03429,0.00057,-0.00057,0.00017,-0.00017,0.00026,-0.00026
3.5,3.45,3.55,0.03214,0.00054,-0.00054,0.00056,-0.00056,0.00021,-0.00021
3.5999999999999996,3.55,3.65,0.02875,0.00051,-0.00051,0.0002,-0.0002,0.00022,-0.00022
3.7,3.65,3.75,0.02725,0.00051,-0.00051,0.00013,-0.00013,0.00017,-0.00017
3.8,3.75,3.85,0.02431,0.00049,-0.00049,0.00012,-0.00012,0.00018,-0.00018
3.9000000000000004,3.85,3.95,0.02359,0.00048,-0.00048,0.0002,-0.0002,0.00018,-0.00018
4.0,3.95,4.05,0.02156,0.00044,-0.00044,0.00057,-0.00057,0.00016,-0.00016
4.1,4.05,4.15,0.01993,0.00042,-0.00042,0.0002,-0.0002,0.00015,-0.00015
4.2,4.15,4.25,0.01923,0.00038,-0.00038,0.00037,-0.00037,0.00014,-0.00014
4.3,4.25,4.35,0.01763,0.00039,-0.00039,0.00047,-0.00047,0.00014,-0.00014
4.4,4.35,4.45,0.01564,0.00038,-0.00038,0.00015,-0.00015,0.00012,-0.00012
4.5,4.45,4.55,0.01511,0.00034,-0.00034,0.00014,-0.00014,0.00014,-0.00014
4.6,4.55,4.65,0.01368,0.00032,-0.00032,0.00041,-0.00041,0.00014,-0.00014
4.7,4.65,4.75,0.013,0.0003,-0.0003,0.0001,-0.0001,0.0001,-0.0001
4.8,4.75,4.85,0.01312,0.00029,-0.00029,6e-05,-6e-05,0.00012,-0.00012
4.9,4.85,4.95,0.0128,0.00032,-0.00032,5e-05,-5e-05,0.00011,-0.00011
5.0,4.95,5.05,0.0116,0.0003,-0.0003,0.0001,-0.0001,0.0001,-0.0001
5.1,5.05,5.15,0.00995,0.00027,-0.00027,0.00011,-0.00011,0.00013,-0.00013
5.2,5.15,5.25,0.00957,0.00027,-0.00027,4e-05,-4e-05,0.00014,-0.00014
5.3,5.25,5.35,0.00992,0.00027,-0.00027,0.00013,-0.00013,0.00014,-0.00014
5.4,5.35,5.45,0.00963,0.00025,-0.00025,0.00019,-0.00019,0.0001,-0.0001

