#: table_doi: 10.17182/hepdata.90831.v1/t225
#: name: table no 225
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{t}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,low thrust(T<0.75),transmin region,$40GeV<p_{T}^{Z}<60GeV$

#: data_file: table_no_225.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
4.0,3.95,4.05,0.0076,0.0008,-0.0008,0.0001,-0.0001,0.0005,-0.0005
4.1,4.05,4.15,0.00592,0.00078,-0.00078,0.00073,-0.00073,0.0005,-0.0005
4.2,4.15,4.25,0.00721,0.00085,-0.00085,0.00048,-0.00048,0.00053,-0.00053
4.3,4.25,4.35,0.00676,0.00063,-0.00063,0.00056,-0.00056,0.00042,-0.00042
4.4,4.35,4.45,0.00698,0.00067,-0.00067,0.00035,-0.00035,0.00047,-0.00047
4.5,4.45,4.55,0.00734,0.00082,-0.00082,0.0005,-0.0005,0.00054,-0.00054
4.6,4.55,4.65,0.00626,0.00063,-0.00063,0.00027,-0.00027,0.00052,-0.00052
4.7,4.65,4.75,0.00449,0.00033,-0.00033,0.00012,-0.00012,0.00043,-0.00043
4.8,4.75,4.85,0.00545,0.00061,-0.00061,0.00088,-0.00088,0.00046,-0.00046
4.9,4.85,4.95,0.00336,0.00055,-0.00055,0.00071,-0.00071,0.00051,-0.00051
5.0,4.95,5.05,0.0028,0.00057,-0.00057,4e-05,-4e-05,0.00049,-0.00049
5.1,5.05,5.15,0.00308,0.00042,-0.00042,0.00017,-0.00017,0.00044,-0.00044
5.2,5.15,5.25,0.00397,0.00049,-0.00049,0.00056,-0.00056,0.00037,-0.00037
5.3,5.25,5.35,0.0029,0.0004,-0.0004,0.0003,-0.0003,0.0004,-0.0004
5.4,5.35,5.45,0.00344,0.00049,-0.00049,4e-05,-4e-05,0.00046,-0.00046

