#: table_doi: 10.17182/hepdata.90831.v1/t220
#: name: table no 220
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{t}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,low thrust(T<0.75),transverse region,$120GeV<p_{T}^{Z}<200GeV$

#: data_file: table_no_220.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
4.3,4.25,4.35,0.026,0.003,-0.003,0.003,-0.003,0.002,-0.002
4.4,4.35,4.45,0.0179,0.0029,-0.0029,0.0026,-0.0026,0.0024,-0.0024
4.5,4.45,4.55,0.0208,0.0027,-0.0027,0.0001,-0.0001,0.0024,-0.0024
4.6,4.55,4.65,0.0213,0.0032,-0.0032,0.0008,-0.0008,0.0026,-0.0026
4.7,4.65,4.75,0.0159,0.0025,-0.0025,0.0003,-0.0003,0.0019,-0.0019
4.8,4.75,4.85,0.0179,0.0026,-0.0026,0.0023,-0.0023,0.0024,-0.0024
4.9,4.85,4.95,0.023,0.003,-0.003,0.003,-0.003,0.002,-0.002
5.0,4.95,5.05,0.0129,0.0017,-0.0017,0.0012,-0.0012,0.0021,-0.0021
5.1,5.05,5.15,0.015,0.0018,-0.0018,0.0004,-0.0004,0.0018,-0.0018
5.2,5.15,5.25,0.0132,0.0019,-0.0019,0.002,-0.002,0.0016,-0.0016
5.3,5.25,5.35,0.0123,0.0019,-0.0019,0.0011,-0.0011,0.0015,-0.0015
5.4,5.35,5.45,0.0109,0.0015,-0.0015,0.0004,-0.0004,0.0015,-0.0015

