#: table_doi: 10.17182/hepdata.90831.v1/t402
#: name: table no 402
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{T}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,high thrust (0.75=<T),away region,$60GeV<p_{T}^{Z}<80GeV$

#: data_file: table_no_402.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
4.2,4.15,4.25,0.0368,0.0011,-0.0011,0.0002,-0.0002,0.0004,-0.0004
4.3,4.25,4.35,0.03413,0.00099,-0.00099,0.00059,-0.00059,0.00029,-0.00029
4.4,4.35,4.45,0.03681,0.00099,-0.00099,0.0004,-0.0004,0.00029,-0.00029
4.5,4.45,4.55,0.03425,0.00091,-0.00091,0.00025,-0.00025,0.0003,-0.0003
4.6,4.55,4.65,0.03302,0.00092,-0.00092,0.00024,-0.00024,0.00034,-0.00034
4.7,4.65,4.75,0.03103,0.00084,-0.00084,0.00023,-0.00023,0.00035,-0.00035
4.8,4.75,4.85,0.03074,0.00081,-0.00081,0.00032,-0.00032,0.00041,-0.00041
4.9,4.85,4.95,0.03036,0.00085,-0.00085,0.0002,-0.0002,0.00045,-0.00045
5.0,4.95,5.05,0.02752,0.00084,-0.00084,0.00034,-0.00034,0.00035,-0.00035
5.1,5.05,5.15,0.02559,0.00075,-0.00075,0.00054,-0.00054,0.0004,-0.0004
5.2,5.15,5.25,0.02551,0.00075,-0.00075,0.00054,-0.00054,0.00033,-0.00033
5.3,5.25,5.35,0.02455,0.00075,-0.00075,0.00054,-0.00054,0.00037,-0.00037
5.4,5.35,5.45,0.02374,0.00073,-0.00073,0.00053,-0.00053,0.00028,-0.00028

