#: table_doi: 10.17182/hepdata.90831.v1/t376
#: name: table no 376
#: description: $\frac{1}{N_{ch}} \frac{dN_{ch}}{dp_{T}}\pm stat.\pm syst.gen.\pm syst.det.[GeV^{-1}]$,high thrust (0.75=<T),transverse region,$20GeV<p_{T}^{Z}<40GeV$

#: data_file: table_no_376.yaml
#: keyword reactions: P P --> Z0 --> MU+MU- | Drell-Yan
#: keyword cmenergies: 13000
#: keyword observables: Underyling event
Bin limits$p_{T}$ [GeV],Bin limits$p_{T}$ [GeV] LOW,Bin limits$p_{T}$ [GeV] HIGH,$1/N_{ch} dN_{ch}/d(p_{T})$ [$GeV^{-1}$],statistical uncertainty +,statistical uncertainty -,detector related uncertainty +,detector related uncertainty -,generator related uncertainty +,generator related uncertainty -
2.0,1.95,2.05,0.1283,0.0014,-0.0014,0.0022,-0.0022,0.0009,-0.0009
2.0999999999999996,2.05,2.15,0.1086,0.0013,-0.0013,0.0053,-0.0053,0.0006,-0.0006
2.2,2.15,2.25,0.0959,0.0012,-0.0012,0.0015,-0.0015,0.0007,-0.0007
2.3,2.25,2.35,0.084,0.0012,-0.0012,0.0027,-0.0027,0.0005,-0.0005
2.4000000000000004,2.35,2.45,0.0731,0.0011,-0.0011,0.0027,-0.0027,0.0005,-0.0005
2.5,2.45,2.55,0.06584,0.00099,-0.00099,0.0035,-0.0035,0.00049,-0.00049
2.5999999999999996,2.55,2.65,0.05803,0.00097,-0.00097,0.00059,-0.00059,0.00059,-0.00059
2.7,2.65,2.75,0.0502,0.0009,-0.0009,0.0021,-0.0021,0.0006,-0.0006
2.8,2.75,2.85,0.04451,0.00081,-0.00081,0.00267,-0.00267,0.00055,-0.00055
2.9000000000000004,2.85,2.95,0.04239,0.00081,-0.00081,0.00271,-0.00271,0.0004,-0.0004
3.0,2.95,3.05,0.03817,0.00073,-0.00073,0.00107,-0.00107,0.00041,-0.00041
3.0999999999999996,3.05,3.15,0.0338,0.0007,-0.0007,0.0012,-0.0012,0.0003,-0.0003
3.2,3.15,3.25,0.03282,0.00063,-0.00063,0.00175,-0.00175,0.00037,-0.00037
3.3,3.25,3.35,0.03027,0.00064,-0.00064,0.00166,-0.00166,0.00031,-0.00031
3.4000000000000004,3.35,3.45,0.02479,0.00056,-0.00056,0.00158,-0.00158,0.00039,-0.00039
3.5,3.45,3.55,0.0241,0.00059,-0.00059,0.00095,-0.00095,0.00034,-0.00034
3.5999999999999996,3.55,3.65,0.02176,0.00055,-0.00055,0.00101,-0.00101,0.00033,-0.00033
3.7,3.65,3.75,0.0197,0.00051,-0.00051,0.00077,-0.00077,0.00023,-0.00023
3.8,3.75,3.85,0.01799,0.00045,-0.00045,0.00075,-0.00075,0.00018,-0.00018
3.9000000000000004,3.85,3.95,0.01715,0.00045,-0.00045,0.00157,-0.00157,0.00025,-0.00025
4.0,3.95,4.05,0.01581,0.00042,-0.00042,0.00081,-0.00081,0.00023,-0.00023
4.1,4.05,4.15,0.0158,0.0004,-0.0004,0.001,-0.001,0.0002,-0.0002
4.2,4.15,4.25,0.014,0.0004,-0.0004,0.0005,-0.0005,0.0002,-0.0002
4.3,4.25,4.35,0.01264,0.00036,-0.00036,0.00043,-0.00043,0.00021,-0.00021
4.4,4.35,4.45,0.01236,0.00035,-0.00035,0.00089,-0.00089,0.00019,-0.00019
4.5,4.45,4.55,0.01211,0.00037,-0.00037,0.00116,-0.00116,0.00018,-0.00018
4.6,4.55,4.65,0.01037,0.00034,-0.00034,0.00082,-0.00082,0.00017,-0.00017
4.7,4.65,4.75,0.01022,0.00031,-0.00031,0.0008,-0.0008,0.00015,-0.00015
4.8,4.75,4.85,0.00929,0.00031,-0.00031,0.00056,-0.00056,0.00017,-0.00017
4.9,4.85,4.95,0.00909,0.00031,-0.00031,0.00068,-0.00068,0.00015,-0.00015
5.0,4.95,5.05,0.00826,0.00028,-0.00028,0.00069,-0.00069,0.00015,-0.00015
5.1,5.05,5.15,0.00788,0.00027,-0.00027,0.0005,-0.0005,0.00017,-0.00017
5.2,5.15,5.25,0.00751,0.00027,-0.00027,0.00037,-0.00037,0.00017,-0.00017
5.3,5.25,5.35,0.00724,0.00024,-0.00024,0.0008,-0.0008,0.00023,-0.00023
5.4,5.35,5.45,0.0072,0.00024,-0.00024,0.00117,-0.00117,0.00024,-0.00024

